id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2023-1321807;2023-01-30;1;Vente en l'état futur d'achèvement;1010000.0;6.0;B;RUE DES LYANES;5861;75020.0;75120;Paris 20e Arrondissement;75;;;75120000BK0077;;;1;;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;55.0;0.0;;;;;;2.40624;48.863202
2023-1321807;2023-01-30;1;Vente en l'état futur d'achèvement;1010000.0;6.0;B;RUE DES LYANES;5861;75020.0;75120;Paris 20e Arrondissement;75;;;75120000BK0077;;;1;;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;105.0;0.0;;;;;;2.40624;48.863202
2023-1321807;2023-01-30;1;Vente en l'état futur d'achèvement;1010000.0;6.0;B;RUE DES LYANES;5861;75020.0;75120;Paris 20e Arrondissement;75;;;75120000BK0077;;;1;;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;50.0;0.0;;;;;;2.40624;48.863202
2023-1321807;2023-01-30;1;Vente en l'état futur d'achèvement;1010000.0;6.0;B;RUE DES LYANES;5861;75020.0;75120;Paris 20e Arrondissement;75;;;75120000BK0077;;;1;;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;;;;;;;;2.40624;48.863202
2023-1321807;2023-01-30;1;Vente en l'état futur d'achèvement;1010000.0;6.0;B;RUE DES LYANES;5861;75020.0;75120;Paris 20e Arrondissement;75;;;75120000BK0077;;;1;;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;53.0;0.0;;;;;;2.40624;48.863202
2023-1321807;2023-01-30;1;Vente en l'état futur d'achèvement;1010000.0;6.0;B;RUE DES LYANES;5861;75020.0;75120;Paris 20e Arrondissement;75;;;75120000BK0077;;;1;;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;160.0;0.0;;;;;;2.40624;48.863202
2023-1321807;2023-01-30;1;Vente en l'état futur d'achèvement;1010000.0;6.0;B;RUE DES LYANES;5861;75020.0;75120;Paris 20e Arrondissement;75;;;75120000BK0077;;;1;;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;143.0;0.0;;;;;;2.40624;48.863202
2023-1321807;2023-01-30;1;Vente en l'état futur d'achèvement;1010000.0;6.0;B;RUE DES LYANES;5861;75020.0;75120;Paris 20e Arrondissement;75;;;75120000BK0077;;;45;;;;;;;;;;1;;;;;;;;;;2.40624;48.863202
2023-1321808;2023-01-20;1;Vente;10000.0;66.0;;RUE RENE BOULANGER;8143;75010.0;75110;Paris 10e Arrondissement;75;;;75110000AY0043;;;101;;102;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.35859;48.869263
2023-1321809;2023-01-26;1;Vente;533980.0;8.0;;RUE DU BOURG L ABBE;1200;75003.0;75103;Paris 3e Arrondissement;75;;;75103000AV0007;;;10;50.38;;;;;;;;;1;2.0;Appartement;52.0;2.0;;;;;;2.352093;48.864121
2023-1321810;2023-01-27;1;Vente;1230000.0;44.0;;RUE DE LA JONQUIERE;5273;75017.0;75117;Paris 17e Arrondissement;75;;;75117000DN0055;;;54;98.25;;;;;;;;;1;2.0;Appartement;98.0;5.0;;;;;;2.323736;48.894121
2023-1321811;2023-01-10;1;Vente;178500.0;62.0;;RUE DU MONT CENIS;6467;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BI0038;;;37;;39;22.59;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.344032;48.891342
2023-1321811;2023-01-10;1;Vente;178500.0;62.0;;RUE DU MONT CENIS;6467;75018.0;75118;Paris 18e Arrondissement;75;;;75118000BI0038;;;37;;39;22.59;;;;;;;2;2.0;Appartement;24.0;1.0;;;;;;2.344032;48.891342
2023-1321812;2023-01-23;1;Vente;200000.0;8.0;;RUE DE SUEZ;9112;75018.0;75118;Paris 18e Arrondissement;75;;;75118000CG0009;;;11;;43;32.93;;;;;;;2;2.0;Appartement;35.0;2.0;;;;;;2.351883;48.887556
2023-1321812;2023-01-23;1;Vente;200000.0;8.0;;RUE DE SUEZ;9112;75018.0;75118;Paris 18e Arrondissement;75;;;75118000CG0009;;;11;;43;32.93;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.351883;48.887556
2023-1321813;2023-01-11;1;Vente;17000.0;131.0;;QUAI DE VALMY;9568;75010.0;75110;Paris 10e Arrondissement;75;;;75110000BR0023;;;575;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.364139;48.876998
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;49.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;49.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;4.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;34.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;40.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;50.0;4.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;48.0;3.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;48.0;3.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;52.0;3.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;48.0;3.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;46.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;47.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;4.0;Local industriel. commercial ou assimilé;93.0;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;4.0;Local industriel. commercial ou assimilé;64.0;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;50.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;48.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;40.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;40.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;47.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;47.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;27.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;48.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;47.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;47.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;47.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;47.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;53.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;44.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;49.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;66.0;3.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;4.0;Local industriel. commercial ou assimilé;72.0;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;49.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;40.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;40.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;46.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;2.0;Appartement;42.0;2.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
2023-1321814;2023-01-03;1;Vente;1342222.2;105.0;;RUE DE L OURCQ;6980;75019.0;75119;Paris 19e Arrondissement;75;;;75119000AI0012;;;;;;;;;;;;;0;3.0;Dépendance;;0.0;S;sols;;;516.0;2.37544;48.893444
